,Year,Yeargroup,Position,Positiongroup,Top100,Track,Artist,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Valence,Key,Mode,Tempo,Loudness,KMeans
1259,2017,4,60,5,1,I Would Like,Zara Larsson,0.0853,0.486,0.713,0.0,0.0839,0.297,2,0,121.028,-3.949,4
1260,2017,4,61,6,1,XO Tour Llif3,Lil Uzi Vert,0.00264,0.732,0.75,0.0,0.109,0.401,11,0,155.096,-6.366,0
1261,2017,4,62,6,1,Congratulations,Post Malone,0.215,0.63,0.804,0.0,0.253,0.492,6,1,123.146,-4.183,4
1262,2017,4,63,6,1,On My Mind,Disciples,0.0435,0.741,0.893,3.19e-05,0.0371,0.733,0,0,122.056,-2.549,2
1263,2017,4,64,6,1,2U,David Guetta,0.225,0.551,0.651,0.0,0.224,0.562,8,0,144.875,-5.828,4
1264,2017,4,65,6,1,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,0.0782,0.709,0.778,8.3e-06,0.306,0.7,7,0,102.022,-3.533,2
1265,2017,4,66,6,1,I Feel It Coming,The Weeknd,0.428,0.773,0.819,0.0,0.0679,0.585,0,0,92.987,-5.946,1
1266,2017,4,67,6,1,No Lie,Sean Paul,0.0466,0.742,0.882,0.0,0.206,0.463,7,1,102.04,-2.862,2
1267,2017,4,68,6,1,Happier,Ed Sheeran,0.536,0.522,0.385,0.0,0.135,0.236,0,1,89.792,-7.355,3
1268,2017,4,69,6,1,What Do I Know?,Ed Sheeran,0.251,0.838,0.492,0.0,0.262,0.895,1,0,115.092,-5.69,1
1269,2017,4,70,6,1,Bestie (feat. Yxng Bane),Yungen,0.1,0.497,0.59,0.0,0.0714,0.585,1,1,99.638,-7.564,4
1271,2017,4,72,7,1,New Man,Ed Sheeran,0.0559,0.78,0.745,0.0,0.0595,0.862,7,1,94.026,-3.97,1
1272,2017,4,73,7,1,No Promises (feat. Demi Lovato),Cheat Codes,0.0572,0.739,0.619,0.0,0.105,0.58,10,1,112.961,-6.669,0
1274,2017,4,75,7,1,Sun Comes Up (feat. James Arthur),Rudimental,0.00791,0.619,0.858,0.0,0.173,0.23,10,1,106.017,-5.28,4
1275,2017,4,76,7,1,Finders Keepers,Mabel,0.0508,0.84,0.572,3.52e-06,0.0907,0.644,4,0,108.014,-6.517,1
1276,2017,4,77,7,1,Lonely Together (feat. Rita Ora),Avicii,0.134,0.655,0.666,2.12e-05,0.0683,0.272,5,1,102.977,-5.309,0
1277,2017,4,78,7,1,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,0.102,0.259,0.437,1.32e-06,0.106,0.0951,11,0,180.042,-6.589,4
1278,2017,4,79,7,1,Crying in the Club,Camila Cabello,0.334,0.334,0.617,0.0,0.163,0.603,6,0,85.227,-5.834,4
1280,2017,4,81,7,1,Malibu,Miley Cyrus,0.0767,0.573,0.781,2.64e-05,0.0813,0.343,8,1,139.934,-6.406,4
1281,2017,4,82,7,1,Sorry Not Sorry,Demi Lovato,0.0242,0.706,0.643,0.0,0.262,0.885,11,0,143.931,-6.929,1
1283,2017,4,84,7,1,1-800-273-8255,Logic,0.569,0.62,0.574,0.0,0.19,0.357,5,0,100.023,-7.788,3
1284,2017,4,85,7,1,How Would You Feel (Paean),Ed Sheeran,0.424,0.617,0.439,0.0,0.127,0.242,9,1,139.979,-5.63,3
1285,2017,4,86,7,1,Dive,Ed Sheeran,0.355,0.761,0.386,0.0,0.0953,0.526,4,1,134.943,-6.158,0
1286,2017,4,87,7,1,Mr. Brightside,The Killers,0.00121,0.352,0.911,0.0,0.0995,0.236,1,1,148.033,-5.23,4
1287,2017,4,88,7,1,Green Light,Lorde,0.0209,0.594,0.721,8.55e-06,0.0879,0.253,2,1,128.942,-7.812,4
1288,2017,4,89,7,1,Look What You Made Me Do,Taylor Swift,0.204,0.766,0.709,1.41e-05,0.126,0.506,9,0,128.07,-6.471,0
1289,2017,4,90,7,1,Supermarket Flowers,Ed Sheeran,0.914,0.589,0.242,0.0,0.0887,0.257,6,1,89.749,-10.517,3
1290,2017,4,91,7,1,Fake Love,Drake,0.105,0.928,0.481,0.0,0.176,0.613,9,0,134.007,-9.35,1
1291,2017,4,92,7,1,Man Don't Dance,Big Shaq,0.00477,0.809,0.877,0.00129,0.121,0.662,10,0,109.894,-3.749,2
1292,2017,4,93,7,1,Friends,Justin Bieber,0.00389,0.743,0.735,0.0,0.304,0.631,8,1,104.979,-5.337,2
1293,2017,4,94,7,1,Hurtin' Me,Stefflon Don,0.102,0.535,0.794,1.52e-05,0.144,0.799,0,1,203.712,-4.933,2
1295,2017,4,96,7,1,Chasing Highs - Felix Cartal Remix,ALMA,0.0399,0.67,0.774,0.00556,0.126,0.25,2,0,121.086,-3.068,0
1296,2017,4,97,7,1,Believer,Imagine Dragons,0.0622,0.776,0.78,0.0,0.081,0.666,10,0,124.949,-4.374,2
1297,2017,4,98,7,1,Barcelona,Ed Sheeran,0.448,0.747,0.76,0.0,0.153,0.682,1,1,99.975,-4.294,1
1298,2017,4,99,7,1,More Than Friends,James Hype,0.101,0.81,0.884,0.0,0.268,0.446,5,0,122.994,-4.583,2
1299,2017,4,100,7,1,Thunder,Imagine Dragons,0.00671,0.605,0.822,0.134,0.147,0.288,0,1,167.997,-4.833,4
1300,2018,4,1,0,1,One Kiss (with Dua Lipa),Calvin Harris,0.037,0.791,0.862,2.19e-05,0.0814,0.592,9,0,123.994,-3.24,2
1301,2018,4,2,0,1,God's Plan,Drake,0.0332,0.754,0.449,8.29e-05,0.552,0.357,7,1,77.169,-9.211,0
1302,2018,4,3,0,1,Shotgun,George Ezra,0.286,0.673,0.735,0.0,0.242,0.754,5,1,115.744,-4.733,1
1303,2018,4,4,0,1,This Is Me,Keala Settle,0.00583,0.284,0.704,0.000115,0.0424,0.1,2,1,191.702,-7.276,4
1304,2018,4,5,0,1,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,0.194,0.653,0.809,0.0,0.165,0.55,0,1,92.213,-4.057,2
1306,2018,4,7,0,1,Nice For What,Drake,0.0891,0.585,0.909,9.7e-05,0.119,0.758,8,1,93.372,-6.474,2
1307,2018,4,8,0,1,Paradise,George Ezra,0.209,0.642,0.881,0.0,0.21,0.913,11,1,138.03,-3.537,2
1308,2018,4,9,0,1,no tears left to cry,Ariana Grande,0.04,0.699,0.713,3.11e-06,0.294,0.354,9,0,121.993,-5.507,0
1309,2018,4,10,0,1,Feel It Still,Portugal. The Man,0.0417,0.801,0.795,0.000113,0.0717,0.754,1,0,79.028,-5.115,1
1310,2018,4,11,1,1,IDGAF,Dua Lipa,0.0403,0.836,0.544,0.0,0.0824,0.51,7,1,97.028,-5.975,0
1311,2018,4,12,1,1,2002,Anne-Marie,0.0372,0.697,0.683,0.0,0.137,0.603,1,0,96.133,-2.881,2
1312,2018,4,13,1,1,FRIENDS,Marshmello,0.205,0.626,0.88,0.0,0.128,0.534,9,0,95.079,-2.384,2
1313,2018,4,14,1,1,Freaky Friday (feat. Chris Brown),Lil Dicky,0.147,0.755,0.599,0.0,0.109,0.755,8,1,133.123,-5.042,1
1314,2018,4,15,1,1,In My Feelings,Drake,0.0589,0.835,0.626,6e-05,0.396,0.35,1,1,91.03,-5.833,0
1315,2018,4,16,1,1,Solo (feat. Demi Lovato),Clean Bandit,0.0441,0.737,0.636,6.66e-05,0.35,0.565,11,0,105.005,-4.546,0
1317,2018,4,18,1,1,The Greatest Show,Hugh Jackman,0.000239,0.417,0.824,0.0545,0.0725,0.4,11,0,157.92,-7.36,4
1318,2018,4,19,1,1,Eastside (with Halsey & Khalid),benny blanco,0.549,0.632,0.686,0.0,0.2,0.329,6,0,89.949,-7.665,3
1320,2018,4,21,2,1,Better Now,Post Malone,0.331,0.68,0.578,0.0,0.135,0.341,10,1,145.038,-5.804,0
1321,2018,4,22,2,1,Psycho (feat. Ty Dolla $ign),Post Malone,0.546,0.75,0.56,0.0,0.111,0.459,8,1,140.06,-8.094,0
1322,2018,4,23,2,1,I Like It,Cardi B,0.099,0.816,0.726,0.0,0.372,0.65,5,0,136.048,-3.998,1
1324,2018,4,25,2,1,Promises (with Sam Smith),Calvin Harris,0.0119,0.781,0.768,4.91e-06,0.325,0.486,11,1,123.07,-5.991,0
1325,2018,4,26,2,1,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,0.568,0.851,0.541,0.0,0.13,0.448,0,1,124.959,-6.825,0
1326,2018,4,27,2,1,Lullaby,Sigala,0.0784,0.725,0.834,1.27e-05,0.0834,0.859,5,0,120.026,-3.913,2
1327,2018,4,28,2,1,Youngblood,5 Seconds of Summer,0.0169,0.596,0.854,0.0,0.124,0.152,7,0,120.274,-5.114,4
1328,2018,4,29,2,1,Barking,Ramz,0.185,0.45,0.465,0.0,0.0782,0.788,7,0,70.231,-7.867,4
1329,2018,4,30,2,1,River (feat. Ed Sheeran),Eminem,0.142,0.748,0.749,0.0,0.0713,0.659,8,0,90.09,-5.916,1
1331,2018,4,32,3,1,Rewrite The Stars,Zac Efron,0.0716,0.684,0.619,0.0,0.122,0.284,10,1,125.046,-7.005,0
1332,2018,4,33,3,1,Body,Loud Luxury,0.0476,0.752,0.764,9.44e-05,0.0543,0.582,1,1,121.958,-4.399,2
1333,2018,4,34,3,1,I’ll Be There - Acoustic,Jess Glynne,0.834,0.486,0.48,0.0,0.267,0.373,7,1,100.257,-3.506,3
1334,2018,4,35,3,1,The Middle,Zedd,0.171,0.753,0.657,0.0,0.112,0.437,7,1,107.01,-3.061,0
1335,2018,4,36,3,1,Leave a Light On,Tom Walker,0.0153,0.586,0.624,1.78e-06,0.133,0.267,5,1,68.976,-5.946,4
1336,2018,4,37,3,1,A Million Dreams,Ziv Zaifman,0.243,0.265,0.312,0.0,0.0893,0.0998,7,1,54.747,-11.689,3
1337,2018,4,38,3,1,All The Stars (with SZA),Kendrick Lamar,0.0605,0.698,0.633,0.000194,0.0926,0.552,8,1,96.924,-4.946,0
1338,2018,4,39,3,1,Breathe,Jax Jones,0.0249,0.724,0.734,0.000325,0.127,0.673,11,0,125.993,-5.539,2
1339,2018,4,40,3,1,Taste (feat. Offset),Tyga,0.0293,0.866,0.613,0.0,0.104,0.359,0,1,98.001,-6.385,0
1340,2018,4,41,4,1,Rise,Jonas Blue,0.327,0.687,0.785,0.0,0.203,0.655,1,1,106.046,-4.65,1
1341,2018,4,42,4,1,Jumanji,B Young,0.279,0.791,0.473,0.0,0.0959,0.603,10,0,95.948,-9.86,1
1342,2018,4,43,4,1,Tip Toe (feat. French Montana),Jason Derulo,0.0233,0.845,0.709,0.0,0.094,0.62,10,0,98.062,-4.547,1
1343,2018,4,44,4,1,Never Enough,Loren Allred,0.423,0.277,0.394,0.0,0.0952,0.227,8,1,86.777,-8.903,3
1344,2018,4,45,4,1,If You're Over Me,Years & Years,0.0615,0.647,0.853,0.0,0.062,0.618,8,1,103.846,-4.516,2
1345,2018,4,46,4,1,SAD!,XXXTENTACION,0.258,0.74,0.613,0.00372,0.123,0.473,8,1,75.023,-4.88,0
1346,2018,4,47,4,1,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,0.047,0.643,0.783,0.0,0.083,0.579,10,1,154.084,-6.458,2
1347,2018,4,48,4,1,I Miss You (feat. Julia Michaels),Clean Bandit,0.299,0.693,0.624,7.64e-06,0.0955,0.369,0,0,105.002,-7.482,0
1348,2018,4,49,4,1,Anywhere,Rita Ora,0.0342,0.649,0.743,0.0,0.0855,0.344,11,0,106.916,-6.042,4
1349,2018,4,50,4,1,Flames,David Guetta,0.0722,0.61,0.728,8.17e-06,0.0895,0.364,5,0,93.959,-4.347,4
1350,2018,4,51,5,1,Answerphone (feat. Yxng Bane),Banx & Ranx,0.0387,0.671,0.834,0.0,0.454,0.454,1,0,113.021,-3.928,2
1351,2018,4,52,5,1,Love Lies (with Normani),Khalid,0.0956,0.708,0.648,0.0,0.134,0.338,6,1,143.955,-5.626,0
1352,2018,4,53,5,1,Lucid Dreams,Juice WRLD,0.349,0.511,0.566,0.0,0.34,0.218,6,0,83.903,-7.23,3
1353,2018,4,54,5,1,My Lover - Not3s x Mabel,Not3s,0.15,0.802,0.568,1.34e-05,0.146,0.597,6,0,106.075,-7.147,1
1354,2018,4,55,5,1,Bad Vibe,M.O,0.178,0.813,0.701,0.0,0.0962,0.758,10,1,110.006,-4.428,1
1355,2018,4,56,5,1,17,MK,0.00149,0.703,0.832,0.127,0.0696,0.667,0,0,122.029,-7.202,2
1356,2018,4,57,5,1,Finesse - Remix; feat. Cardi B,Bruno Mars,0.0185,0.704,0.859,0.0,0.0215,0.926,5,0,105.115,-4.877,2
1357,2018,4,58,5,1,Never Be the Same,Camila Cabello,0.181,0.637,0.713,0.000637,0.137,0.243,0,1,129.923,-4.333,0
1358,2018,4,59,5,1,Say Something (feat. Chris Stapleton),Justin Timberlake,0.103,0.707,0.632,1.09e-05,0.0841,0.372,10,1,97.04,-7.031,0
1359,2018,4,60,5,1,The Other Side,Hugh Jackman,0.00433,0.638,0.795,0.00139,0.153,0.31,0,1,153.99,-8.45,4
1361,2018,4,62,6,1,Happier,Marshmello,0.191,0.687,0.792,0.0,0.167,0.671,5,1,100.015,-2.749,2
1362,2018,4,63,6,1,Jackie Chan,Tiësto,0.374,0.747,0.834,0.0,0.0586,0.687,3,0,128.005,-2.867,1
1363,2018,4,64,6,1,Strangers,Sigrid,0.00565,0.758,0.718,0.00132,0.0781,0.127,4,0,115.04,-6.129,0
1364,2018,4,65,6,1,Look Alive (feat. Drake),BlocBoy JB,0.00108,0.918,0.58,6.12e-05,0.106,0.611,10,1,139.977,-7.501,1
1365,2018,4,66,6,1,Let You Down,NF,0.312,0.662,0.714,0.0,0.179,0.464,5,0,147.997,-5.68,0
1366,2018,4,67,6,1,German,EO,0.811,0.862,0.583,1.86e-05,0.191,0.852,8,0,103.019,-6.26,1
1367,2018,4,68,6,1,"thank u, next",Ariana Grande,0.229,0.717,0.653,0.0,0.101,0.412,1,1,106.966,-5.634,0
1369,2018,4,70,6,1,Fine Line,Mabel,0.228,0.567,0.618,0.0,0.0576,0.927,3,0,114.991,-4.974,1
1370,2018,4,71,7,1,I Fall Apart,Post Malone,0.0689,0.556,0.538,0.0,0.196,0.291,8,0,143.95,-5.408,0
1371,2018,4,72,7,1,Come Alive,Hugh Jackman,0.00558,0.702,0.77,0.000802,0.211,0.235,7,1,118.034,-9.411,0
1373,2018,4,74,7,1,In My Blood,Shawn Mendes,0.0573,0.622,0.712,0.0,0.13,0.487,5,1,140.025,-7.321,4
1374,2018,4,75,7,1,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,0.0167,0.541,0.787,0.0,0.157,0.2,2,0,113.0,-4.618,4
1375,2018,4,76,7,1,God is a woman,Ariana Grande,0.0233,0.602,0.658,6e-05,0.237,0.268,1,1,145.031,-5.934,4
1376,2018,4,77,7,1,Nevermind,Dennis Lloyd,0.159,0.6,0.688,1.29e-05,0.409,0.0793,5,0,99.977,-8.339,4
1377,2018,4,78,7,1,First Time,M-22,0.00449,0.705,0.838,0.00037,0.0926,0.219,8,1,124.03,-3.69,0
1378,2018,4,79,7,1,From Now On,Hugh Jackman,0.00483,0.516,0.518,0.00895,0.585,0.0834,4,1,108.027,-10.383,4
1380,2018,4,81,7,1,Lost Without You,Freya Ridings,0.932,0.386,0.136,0.0,0.0653,0.0976,6,1,67.016,-9.267,3
1381,2018,4,82,7,1,Man Down (feat. AlunaGeorge),Shakka,0.299,0.726,0.665,0.0,0.179,0.807,5,0,104.239,-5.611,1
1382,2018,4,83,7,1,I Know You (feat. Bastille) - Vigiland Remix,Craig David,0.0946,0.674,0.471,0.0,0.22,0.219,9,1,127.963,-8.199,0
1383,2018,4,84,7,1,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,Durdenhauer,0.189,0.803,0.889,0.653,0.13,0.876,8,1,147.983,-6.545,1
1385,2018,4,86,7,1,In My Mind,Dynoro,0.176,0.694,0.77,1.1e-05,0.118,0.163,6,1,125.905,-5.335,0
1386,2018,4,87,7,1,Shallow,Lady Gaga,0.371,0.572,0.385,0.0,0.231,0.323,7,1,95.799,-6.362,3
1387,2018,4,88,7,1,Let You Love Me,Rita Ora,0.275,0.475,0.846,0.0,0.0824,0.451,10,1,96.036,-3.344,4
1388,2018,4,89,7,1,Butterflies (feat. Not3s),AJ Tracey,0.263,0.759,0.717,0.0,0.116,0.625,5,0,103.938,-9.439,1
1389,2018,4,90,7,1,High Hopes,Panic! At The Disco,0.193,0.579,0.904,0.0,0.064,0.681,5,1,82.014,-2.729,2
1390,2018,4,91,7,1,Familiar,Liam Payne,0.0161,0.636,0.805,0.0,0.0793,0.908,9,1,92.958,-4.594,2
1391,2018,4,92,7,1,"Blinded by Your Grace, Pt.2 (Originally Performed by Stormzy Ft. Mnek) - Karaoke Version",Hit The Button Karaoke,0.0524,0.278,0.486,0.65,0.119,0.109,2,1,119.948,-9.689,4
1393,2018,4,94,7,1,SICKO MODE,Travis Scott,0.00513,0.834,0.73,0.0,0.124,0.446,8,1,155.008,-3.714,0
1394,2018,4,95,7,1,I Love It (& Lil Pump),Kanye West,0.0114,0.901,0.522,0.0,0.259,0.329,2,1,104.053,-8.304,0
1395,2018,4,96,7,1,No Words,Dave,0.344,0.781,0.736,0.0,0.125,0.536,1,0,100.55,-5.413,1
1397,2018,4,98,7,1,Decline - Remix,RAYE,0.174,0.706,0.914,0.0,0.0752,0.548,8,1,115.991,-4.017,2
1398,2018,4,99,7,1,Cola,CamelPhat,0.0245,0.706,0.74,0.512,0.135,0.444,6,1,122.007,-7.904,0
1399,2018,4,100,7,1,No Brainer,DJ Khaled,0.0733,0.552,0.76,0.0,0.0865,0.639,0,1,135.702,-4.706,2
1400,2019,4,1,0,1,Someone You Loved,Lewis Capaldi,0.751,0.501,0.405,0.0,0.105,0.446,1,1,109.891,-5.679,3
1401,2019,4,2,0,1,Old Town Road - Remix,Lil Nas X,0.0533,0.878,0.619,0.0,0.113,0.639,6,1,136.041,-5.56,1
1403,2019,4,4,0,1,bad guy,Billie Eilish,0.328,0.701,0.425,0.13,0.1,0.562,7,1,135.128,-10.965,0
1404,2019,4,5,0,1,Giant (with Rag'n'Bone Man),Calvin Harris,0.016,0.807,0.887,0.000503,0.0811,0.606,1,0,122.015,-4.311,2
1405,2019,4,6,0,1,Sweet but Psycho,Ava Max,0.0684,0.72,0.706,0.0,0.166,0.62,1,1,133.002,-4.719,2
1406,2019,4,7,0,1,Vossi Bop,Stormzy,0.13,0.682,0.653,0.00116,0.129,0.428,8,1,188.115,-6.062,0
1407,2019,4,8,0,1,Dance Monkey,Tones And I,0.692,0.824,0.588,0.000104,0.149,0.513,6,0,98.027,-6.4,1
1408,2019,4,9,0,1,Don't Call Me Up,Mabel,0.296,0.674,0.881,3.01e-06,0.0793,0.234,9,1,98.994,-2.853,4
1409,2019,4,10,0,1,Señorita,Shawn Mendes,0.0392,0.759,0.548,0.0,0.0828,0.749,9,0,116.967,-6.049,1
1410,2019,4,11,1,1,Piece Of Your Heart,MEDUZA,0.0404,0.677,0.744,0.00016,0.074,0.631,10,0,124.08,-6.806,2
1412,2019,4,13,1,1,Location (feat. Burna Boy),Dave,0.271,0.812,0.496,0.0,0.0955,0.55,9,0,109.979,-5.969,0
1413,2019,4,14,1,1,Hold Me While You Wait,Lewis Capaldi,0.443,0.688,0.53,0.0,0.0995,0.162,11,1,106.958,-5.507,0
1414,2019,4,15,1,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.556,0.76,0.479,0.0,0.0703,0.913,2,1,89.911,-5.574,1
1415,2019,4,16,1,1,7 rings,Ariana Grande,0.592,0.778,0.317,0.0,0.0881,0.327,1,0,140.048,-10.732,3
1416,2019,4,17,1,1,Wow.,Post Malone,0.136,0.829,0.539,1.78e-06,0.103,0.388,11,0,99.96,-7.359,0
1417,2019,4,18,1,1,Ladbroke Grove,AJ Tracey,0.0933,0.902,0.839,0.0,0.102,0.727,11,0,133.989,-9.447,1
1418,2019,4,19,1,1,Just You and I,Tom Walker,0.456,0.567,0.696,0.0,0.113,0.544,9,1,92.061,-5.416,4
1420,2019,4,21,2,1,Beautiful People (feat. Khalid),Ed Sheeran,0.124,0.64,0.647,0.0,0.0801,0.546,5,0,92.979,-8.114,0
1421,2019,4,22,2,1,Dancing With A Stranger (with Normani),Sam Smith,0.45,0.741,0.52,1.97e-06,0.222,0.347,8,1,102.998,-7.513,0
1422,2019,4,23,2,1,Take Me Back to London (feat. Stormzy),Ed Sheeran,0.219,0.885,0.762,0.0,0.162,0.605,8,0,138.058,-5.513,1
1423,2019,4,24,2,1,3 Nights,Dominic Fike,0.223,0.815,0.518,0.0,0.104,0.877,7,0,151.891,-6.594,1
1424,2019,4,25,2,1,Bruises,Lewis Capaldi,0.946,0.736,0.308,0.0,0.186,0.361,4,1,111.202,-7.83,3
1425,2019,4,26,2,1,Higher Love,Kygo,0.0151,0.693,0.678,5.71e-06,0.101,0.404,8,1,103.952,-7.159,0
1426,2019,4,27,2,1,Grace,Lewis Capaldi,0.435,0.722,0.565,0.0,0.165,0.488,4,1,104.483,-5.848,0
1427,2019,4,28,2,1,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,0.00987,0.601,0.794,1.36e-06,0.388,0.244,7,0,114.066,-5.844,4
1428,2019,4,29,2,1,Sucker,Jonas Brothers,0.0427,0.842,0.734,0.0,0.106,0.952,1,0,137.958,-5.065,1
1431,2019,4,32,3,1,Options,NSG,0.389,0.836,0.621,9.16e-05,0.104,0.762,1,0,101.993,-4.684,1
1432,2019,4,33,3,1,"break up with your girlfriend, i'm bored",Ariana Grande,0.0421,0.726,0.554,0.0,0.106,0.335,5,0,169.999,-5.29,0
1433,2019,4,34,3,1,SOS (feat. Aloe Blacc),Avicii,0.272,0.802,0.645,0.0,0.119,0.376,5,0,100.001,-6.181,0
1434,2019,4,35,3,1,Keisha & Becky - Remix,Russ Millions,0.247,0.863,0.471,0.0,0.121,0.643,6,1,140.969,-9.545,1
1435,2019,4,36,3,1,bury a friend,Billie Eilish,0.74,0.905,0.389,0.162,0.106,0.196,8,1,120.046,-14.505,3
1437,2019,4,38,3,1,Ride It,Regard,0.177,0.88,0.751,6.43e-05,0.106,0.884,7,0,117.948,-4.258,1
1438,2019,4,39,3,1,Strike a Pose (feat. Aitch),Young T & Bugsey,0.0107,0.531,0.581,1.62e-05,0.101,0.591,1,1,137.776,-5.801,4
1439,2019,4,40,3,1,Without Me,Halsey,0.297,0.752,0.488,9.11e-06,0.0936,0.533,6,1,136.041,-7.05,0
1440,2019,4,41,4,1,Sorry,Joel Corry,0.0547,0.744,0.79,0.000802,0.32,0.847,8,0,125.002,-4.617,2
1442,2019,4,43,4,1,Talk (feat. Disclosure),Khalid,0.0516,0.9,0.4,0.0,0.0599,0.346,0,1,135.984,-8.575,0
1443,2019,4,44,4,1,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,0.212,0.746,0.787,0.0,0.0669,0.607,4,1,95.005,-6.373,1
1444,2019,4,45,4,1,Taste (Make It Shake),Aitch,0.277,0.761,0.442,0.0,0.125,0.706,0,1,97.753,-12.872,1
1447,2019,4,48,4,1,Baby Shark,Pinkfong,0.259,0.829,0.886,0.0,0.0559,0.777,8,1,115.056,-1.746,1
1448,2019,4,49,4,1,Wish You Well,Sigala,0.128,0.669,0.895,0.0,0.297,0.576,5,0,124.975,-3.787,2
1449,2019,4,50,4,1,Boasty (feat. Idris Elba),Wiley,0.00915,0.887,0.765,0.000872,0.0907,0.456,2,1,102.958,-5.207,0
1450,2019,4,51,5,1,Thursday,Jess Glynne,0.428,0.82,0.58,0.0,0.0419,0.337,2,1,112.063,-4.437,0
1451,2019,4,52,5,1,All Day And Night,Jax Jones,0.317,0.567,0.765,0.0,0.14,0.541,1,0,121.924,-4.107,4
1452,2019,4,53,5,1,Ransom,Lil Tecca,0.0204,0.745,0.642,0.0,0.0658,0.226,7,0,179.974,-6.257,0
1454,2019,4,55,5,1,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,0.148,0.857,0.621,0.0,0.0865,0.668,9,0,97.989,-6.376,1
1455,2019,4,56,5,1,Here With Me,Marshmello,0.0623,0.791,0.565,0.0,0.156,0.181,5,0,99.961,-3.933,0
1456,2019,4,57,5,1,Walk Me Home,P!nk,0.0519,0.652,0.453,0.0,0.179,0.432,1,1,88.038,-6.119,0
1457,2019,4,58,5,1,Mad Love - Sped-Up Version,Mabel,0.699,0.776,0.778,4.05e-05,0.0573,0.743,3,0,118.991,-4.693,1
1458,2019,4,59,5,1,So High (feat. Fredo),MIST,0.00612,0.866,0.714,1.88e-05,0.0787,0.384,6,1,108.005,-6.107,0
1461,2019,4,62,6,1,How Do You Sleep?,Sam Smith,0.153,0.477,0.682,0.0,0.0763,0.345,1,0,110.567,-4.931,4
1463,2019,4,64,6,1,Bohemian Rhapsody - Remastered 2011,Queen,0.288,0.392,0.402,0.0,0.243,0.228,0,0,143.883,-9.961,3
1465,2019,4,66,6,1,Circles,Post Malone,0.192,0.695,0.762,0.00244,0.0863,0.553,0,1,120.042,-3.497,2
1466,2019,4,67,6,1,No Guidance (feat. Drake),Chris Brown,0.123,0.696,0.454,0.0,0.155,0.136,1,0,92.928,-6.756,0
1467,2019,4,68,6,1,Good as Hell,Lizzo,0.256,0.682,0.919,0.0,0.442,0.535,0,0,95.982,-3.18,2
1468,2019,4,69,6,1,Outnumbered,Dermot Kennedy,0.247,0.614,0.684,0.0,0.0976,0.258,0,1,156.85,-5.79,0
1470,2019,4,71,7,1,Don’t Blame Me,Taylor Swift,0.106,0.615,0.534,1.76e-05,0.0607,0.193,9,0,135.917,-6.719,0
1471,2019,4,72,7,1,i'm so tired...,Lauv,0.173,0.548,0.735,0.0,0.195,0.498,11,1,101.252,-7.572,4
1472,2019,4,73,7,1,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,0.272,0.694,0.757,0.000161,0.0995,0.703,11,0,97.167,-6.899,1
1473,2019,4,74,7,1,when the party's over,Billie Eilish,0.978,0.367,0.111,3.97e-05,0.0897,0.198,4,1,82.642,-14.084,3
1476,2019,4,77,7,1,Hold My Girl,George Ezra,0.597,0.614,0.527,0.0,0.11,0.354,10,1,121.941,-6.374,3
1477,2019,4,78,7,1,Funky Friday,Dave,0.0783,0.975,0.535,0.0,0.107,0.671,1,1,125.066,-7.227,1
1478,2019,4,79,7,1,Goodbyes (feat. Young Thug),Post Malone,0.456,0.548,0.653,0.0,0.103,0.163,5,1,150.068,-3.875,3
1480,2019,4,81,7,1,Going Bad (feat. Drake),Meek Mill,0.259,0.889,0.496,0.0,0.252,0.544,4,0,86.003,-6.365,1
1481,2019,4,82,7,1,So Am I,Ava Max,0.0748,0.681,0.657,0.0,0.353,0.628,6,1,130.089,-4.671,2
1482,2019,4,83,7,1,If I Can't Have You,Shawn Mendes,0.487,0.691,0.823,0.0,0.134,0.87,2,1,123.935,-4.197,1
1485,2019,4,86,7,1,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,0.0153,0.581,0.662,0.0,0.111,0.434,9,1,93.023,-5.239,4
1488,2019,4,89,7,1,Advice,Cadet,0.201,0.911,0.529,0.0,0.101,0.76,9,0,105.067,-7.996,1
1490,2019,4,91,7,1,Don’t Feel Like Crying,Sigrid,0.156,0.749,0.814,0.0,0.0673,0.715,5,0,119.964,-3.769,2
1492,2019,4,93,7,1,Truth Hurts,Lizzo,0.11,0.715,0.624,0.0,0.123,0.412,4,0,158.087,-3.046,0
1493,2019,4,94,7,1,Post Malone (feat. RANI),Sam Feldt,0.0771,0.59,0.642,0.0,0.105,0.651,7,1,107.356,-3.87,2
